"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2205831";"";"None";"271.40";"0";"2.33";"8k";"OC12C3C4CC5C6C4C1C6C(C53)N2CC1CCCCC1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2432441";"Inhibition of 5-HT5A receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";""
"CHEMBL270841";"";"None";"175.24";"0";"1.69";"5";"CCC1NC(N)=Nc2ccccc21";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"43.48";"0.80";"5.93";"15.12";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"24.0"
"CHEMBL557746";"";"None";"289.12";"0";"1.04";"table 3, R3C3";"Cc1ccc2c(c1)CNC(N)=N2.I";"Ki";"'='";"882.0";"nM";"6.05";"";"";"UO_0000065";"37.56";"0.69";"5.01";"12.01";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"882.0"
"CHEMBL405068";"";"None";"177.21";"0";"0.74";"table 3, R2C4";"COc1cccc2c1CNC(N)=N2";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";""
"CHEMBL258075";"";"None";"219.29";"0";"2.08";"18";"CC(C)Oc1cccc2c1N=C(N)NC2C";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"36.48";"0.68";"5.92";"13.41";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"10.0"
"CHEMBL536557";"";"None";"289.12";"0";"1.00";"9";"CNC1=Nc2ccccc2CN1.I";"Ki";"'='";"1791.0";"nM";"5.75";"";"";"UO_0000065";"35.65";"0.65";"4.75";"15.78";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"1791.0"
"CHEMBL552782";"";"None";"305.12";"0";"0.74";"table 3, R5C4";"COc1cccc2c1N=C(N)NC2.I";"Ki";"'='";"97.0";"nM";"7.01";"";"";"UO_0000065";"39.58";"0.74";"6.27";"11.76";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"97.0"
"CHEMBL541396";"";"None";"289.12";"0";"1.30";"2a";"CC1NC(N)=Nc2ccccc21.I";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"46.03";"0.84";"6.12";"14.72";"1";"CHEMBL930054";"Binding affinity to human 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141640";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"38.0"
"CHEMBL441896";"";"None";"195.65";"0";"1.95";"(R)-1a";"C[C@H]1NC(N)=Nc2cccc(Cl)c21";"Ki";"'='";"415.0";"nM";"6.38";"";"";"UO_0000065";"32.62";"0.67";"4.43";"12.66";"0";"CHEMBL930054";"Binding affinity to human 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141640";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"415.0"
"CHEMBL4869695";"";"None";"260.32";"0";"2.02";"2f";"Fc1ccc(-c2n[nH]cc2N2CCCNCC2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828363";"Binding affinity to 5HT5A receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"";"";"10000.0"
"CHEMBL4852622";"";"None";"242.33";"0";"1.79";"3k";"Cc1ccc(-c2n[nH]cc2N2CCNCC2)cc1";"Ki";"'='";"1223.0";"nM";"5.91";"";"";"UO_0000065";"24.40";"0.45";"4.12";"13.45";"0";"CHEMBL4828363";"Binding affinity to 5HT5A receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"BINDING AGENT";"";"1223.0"
"CHEMBL4876036";"";"None";"258.32";"0";"1.49";"3a";"COc1ccccc1-c1n[nH]cc1N1CCNCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828363";"Binding affinity to 5HT5A receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"";"";"10000.0"
"CHEMBL273921";"";"None";"422.50";"0";"3.61";"25";"O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3cc(F)ccc32)CC1";"Ki";"'='";"1479.11";"nM";"5.83";"";"";"UO_0000065";"13.80";"0.26";"2.22";"9.46";"0";"CHEMBL857987";"Binding affinity towards cloned human 5-HT5A receptor was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136643";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"-5.83"
"CHEMBL3654212";"";"None";"374.37";"0";"3.01";"BDBM148169";"NC(N)=NC(=O)N1Cc2c(-c3ccc(F)cc3F)ccc(F)c2C2(CC2)C1";"Ki";"'='";"0.85";"nM";"9.07";"";"286494";"UO_0000065";"24.23";"0.46";"6.06";"10.71";"0";"CHEMBL3706332";"Binding Assay: A test compound and 150 uM of a DMSO solution of 5-carboxamide tryptamine (5-CT) were added to a 96-well plate at 2 ul/well and suspended in the incubation buffer, and the HEK293 cells forced to express the human 5-HT5A receptor that were prepared at a concentration of 200 ug/ml were added thereto at 100 ul/well. The cells were incubated for 15 minutes at room temperature, and then a [3H]5-CT solution (3 nM [3H]5-CT, incubation buffer) was added thereto at 100 ul/well.100 ul of the cell solution was separately dispensed into a liquid scintillation vial, and 2 ml of Aquasol II (registered trademark) was added thereto, followed by stirring. Thereafter, the radioactivity thereof was measured using a liquid scintillation counter. The cells were incubated for 60 minutes at 37 C. The reaction mixture was aspirated into a 96-well GF/C filter plate having undergone pretreatment with 0.2% polyethyleneimine, and washed 6 times with an ice-cold 50 mM Tris (pH 7.4).";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638449";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"0.85"
"CHEMBL137781";"";"None";"335.45";"0";"3.05";"Cis-2a";"C[C@@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"23.24";"0.43";"4.75";"19.82";"0";"CHEMBL875092";"Binding affinities against 5-hydroxytryptamine 5A receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135791";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"16.0"
"CHEMBL522708";"";"None";"479.65";"0";"4.42";"21";"Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCS5(=O)=O)c4)CC3)cccc2n1";"Ki";"'='";"1584.89";"nM";"5.80";"";"";"UO_0000065";"12.09";"0.23";"1.38";"9.24";"0";"CHEMBL954057";"Displacement of radioligand from human cloned 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150291";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"5.8"
"CHEMBL536791";"";"None";"289.12";"0";"1.08";"8";"CN1Cc2ccccc2N=C1N.I";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"10000.0"
"CHEMBL439240";"";"None";"244.12";"0";"2.99";"14";"CCC1NC(N)=Nc2ccc(Cl)c(Cl)c21";"Ki";"'='";"26.5";"nM";"7.58";"";"";"UO_0000065";"31.04";"0.69";"4.59";"15.03";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"26.5"
"CHEMBL435814";"";"None";"335.45";"0";"3.59";"29";"Cn1c2c(c3ccccc31)CN(CCCOc1ccc(N)cc1)CC2";"Ki";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"20.04";"0.37";"3.13";"15.48";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"190.0"
"CHEMBL128099";"";"None";"334.46";"0";"4.49";"23";"CCn1c2c(c3ccccc31)CN(CCCOc1ccccc1)CC2";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"20.93";"0.38";"2.51";"40.23";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"100.0"
"CHEMBL429136";"";"None";"294.13";"0";"3.50";"3";"CC1NC(NCC(F)F)=Nc2ccc(Cl)c(Cl)c21";"Ki";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"28.03";"0.63";"4.74";"22.64";"0";"CHEMBL930054";"Binding affinity to human 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141640";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"5.7"
"CHEMBL2181168";"";"None";"461.35";"0";"4.89";"11b";"CCCN1CCC(COc2nc3c(I)cccc3c3ncccc23)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2188185";"Binding affinity to human 5HT5A by Cerep protocol based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176996";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"10000.0"
"CHEMBL536789";"";"None";"242.12";"0";"1.04";"table 3, R4C3";"Br.Cc1ccc2c(c1)N=C(N)NC2";"Ki";"'='";"274.0";"nM";"6.56";"";"";"UO_0000065";"40.71";"0.75";"5.52";"13.02";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";"274.0"
"CHEMBL272269";"";"None";"177.21";"0";"0.74";"table 3, R3C4";"COc1ccc2c(c1)CNC(N)=N2";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL930817";"Displacement of [3H]LSD from human recombinant 5HT5A receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141581";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3833702";"";"";"";""
"CHEMBL256693";"";"None";"309.37";"0";"2.77";"2d";"CC1NC(NCC2COc3ccccc3O2)=Nc2ccccc21";"Ki";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"24.02";"0.44";"4.66";"13.54";"0";"CHEMBL930054";"Binding affinity to human 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141640";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"37.0"
"CHEMBL126021";"";"None";"244.34";"0";"1.92";"14";"Cn1c2c(c3ccccc31)CN(CCCO)CC2";"Ki";"'='";"1120.0";"nM";"5.95";"";"";"UO_0000065";"24.35";"0.45";"4.03";"20.95";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"1120.0"
"CHEMBL128848";"";"None";"320.44";"0";"4.01";"22";"Cn1c2c(c3ccccc31)CN(CCCOc1ccccc1)CC2";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"21.84";"0.40";"2.99";"40.23";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"100.0"
"CHEMBL128185";"";"None";"368.45";"0";"4.15";"32";"COc1ccc2c(c1)c1c(n2C)CCN(CCCOc2ccc(F)cc2)C1";"Ki";"'='";"165.0";"nM";"6.78";"";"";"UO_0000065";"18.41";"0.34";"2.63";"25.47";"0";"CHEMBL620717";"Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145074";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"165.0"
"CHEMBL442";"ERGOTAMINE";"4.0";"581.67";"1";"1.99";"ergotamine";"CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"13.40";"0.25";"5.81";"6.59";"0";"CHEMBL3106135";"Displacement of [3H]LSD from 5-HT5A receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"16.0"
"CHEMBL272517";"";"None";"175.24";"0";"1.56";"2j";"CNC1=Nc2ccccc2C(C)N1";"Ki";"'='";"103.0";"nM";"6.99";"";"";"UO_0000065";"39.87";"0.73";"5.43";"19.18";"0";"CHEMBL930054";"Binding affinity to human 5HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141640";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"103.0"
"CHEMBL3654203";"";"None";"345.35";"0";"2.09";"BDBM148160";"Cc1ccc(-c2ncc(F)cc2F)c2c1CCN(C(=O)N=C(N)N)C2";"Ki";"'='";"3.9";"nM";"8.41";"";"286485";"UO_0000065";"24.35";"0.46";"6.32";"8.62";"0";"CHEMBL3706332";"Binding Assay: A test compound and 150 uM of a DMSO solution of 5-carboxamide tryptamine (5-CT) were added to a 96-well plate at 2 ul/well and suspended in the incubation buffer, and the HEK293 cells forced to express the human 5-HT5A receptor that were prepared at a concentration of 200 ug/ml were added thereto at 100 ul/well. The cells were incubated for 15 minutes at room temperature, and then a [3H]5-CT solution (3 nM [3H]5-CT, incubation buffer) was added thereto at 100 ul/well.100 ul of the cell solution was separately dispensed into a liquid scintillation vial, and 2 ml of Aquasol II (registered trademark) was added thereto, followed by stirring. Thereafter, the radioactivity thereof was measured using a liquid scintillation counter. The cells were incubated for 60 minutes at 37 C. The reaction mixture was aspirated into a 96-well GF/C filter plate having undergone pretreatment with 0.2% polyethyleneimine, and washed 6 times with an ice-cold 50 mM Tris (pH 7.4).";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638449";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"3.9"
"CHEMBL3654205";"";"None";"382.23";"0";"2.95";"BDBM148162";"NC(N)=NC(=O)N1CCc2c(F)ccc(-c3ncc(Cl)cc3Cl)c2C1";"Ki";"'='";"1.9";"nM";"8.72";"";"286487";"UO_0000065";"22.82";"0.48";"5.77";"8.94";"0";"CHEMBL3706332";"Binding Assay: A test compound and 150 uM of a DMSO solution of 5-carboxamide tryptamine (5-CT) were added to a 96-well plate at 2 ul/well and suspended in the incubation buffer, and the HEK293 cells forced to express the human 5-HT5A receptor that were prepared at a concentration of 200 ug/ml were added thereto at 100 ul/well. The cells were incubated for 15 minutes at room temperature, and then a [3H]5-CT solution (3 nM [3H]5-CT, incubation buffer) was added thereto at 100 ul/well.100 ul of the cell solution was separately dispensed into a liquid scintillation vial, and 2 ml of Aquasol II (registered trademark) was added thereto, followed by stirring. Thereafter, the radioactivity thereof was measured using a liquid scintillation counter. The cells were incubated for 60 minutes at 37 C. The reaction mixture was aspirated into a 96-well GF/C filter plate having undergone pretreatment with 0.2% polyethyleneimine, and washed 6 times with an ice-cold 50 mM Tris (pH 7.4).";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638449";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"1.9"
"CHEMBL1829960";"MERIDOQUIN";"None";"300.79";"0";"4.12";"4, Meridoquin";"CCN(CC)c1nccc(-c2c[nH]c3cc(Cl)ccc23)n1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1831564";"Displacement of [3H]LSD from 5-HT5A receptor after 1.5 hrs by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828602";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";""
"CHEMBL3654214";"";"None";"356.38";"0";"2.87";"BDBM148171";"NC(N)=NC(=O)N1Cc2c(-c3ccccc3F)ccc(F)c2C2(CC2)C1";"Ki";"'='";"0.95";"nM";"9.02";"";"286496";"UO_0000065";"25.32";"0.47";"6.15";"10.65";"0";"CHEMBL3706332";"Binding Assay: A test compound and 150 uM of a DMSO solution of 5-carboxamide tryptamine (5-CT) were added to a 96-well plate at 2 ul/well and suspended in the incubation buffer, and the HEK293 cells forced to express the human 5-HT5A receptor that were prepared at a concentration of 200 ug/ml were added thereto at 100 ul/well. The cells were incubated for 15 minutes at room temperature, and then a [3H]5-CT solution (3 nM [3H]5-CT, incubation buffer) was added thereto at 100 ul/well.100 ul of the cell solution was separately dispensed into a liquid scintillation vial, and 2 ml of Aquasol II (registered trademark) was added thereto, followed by stirring. Thereafter, the radioactivity thereof was measured using a liquid scintillation counter. The cells were incubated for 60 minutes at 37 C. The reaction mixture was aspirated into a 96-well GF/C filter plate having undergone pretreatment with 0.2% polyethyleneimine, and washed 6 times with an ice-cold 50 mM Tris (pH 7.4).";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638449";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3307715";"";"";"";"0.95"
"CHEMBL1258452";"";"None";"320.43";"0";"2.95";"13";"CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1259764";"Binding affinity to human 5-HT5A receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255169";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"10000.0"
"CHEMBL5400876";"";"None";"338.48";"0";"3.45";"16f; CAB-01-019";"c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1";"Ki";"'='";"2266.0";"nM";"5.64";"";"";"UO_0000065";"16.68";"0.32";"2.19";"17.50";"0";"CHEMBL5325018";"Binding affinity to 5-HT5A (unknown origin) assessed as inhibition constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3426";"Serotonin 5a (5-HT5a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5321291";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"2266.0"
