"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1949928";"";"None";"420.75";"0";"3.66";"15f, enantiomer 2";"Cl.O=S(=O)(c1ccc2c(c1)O[C@H]1CNCC[C@@H]21)c1cccc(Cl)c1Cl";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"21.60";"0.47";"4.64";"14.98";"0";"CHEMBL1953150";"Displacement of [3H]LSD from human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949541";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"5.0"
"CHEMBL188144";"";"None";"278.40";"0";"3.79";"37";"CN(C)CCc1cn(Cc2ccccc2)c2ccccc12";"Ki";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"29.53";"0.53";"4.43";"100.63";"1";"CHEMBL829048";"Binding affinity against human 5-Hydroxytryptamine 6 receptor expressed in HEK293 cells using [3H]LSD done for 90 minutes at pH 7.4 at room temperature";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";"";"";"";"6.0"
"CHEMBL4568668";"";"None";"476.53";"0";"3.63";"OSSK_494153";"CC1=CC=CN2C(=O)C3C=C(S(=O)(=O)c4ccccc4)C(=N)N(Cc4ccc(F)cc4)C3N=C12";"Ki";"'='";"594.0";"nM";"6.23";"";"";"UO_0000065";"13.07";"0.25";"2.60";"6.63";"0";"CHEMBL4316438";"Binding affinity to 5-HT6R (unknown origin) assessed as inhibitory constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4312034";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"594.0"
"CHEMBL371048";"";"None";"221.30";"0";"3.45";"19";"Nc1ccc(CC2=CCc3ccccc32)cc1";"Ki";"'='";"11800.0";"nM";"4.93";"";"";"UO_0000065";"22.27";"0.40";"1.48";"18.94";"0";"CHEMBL829048";"Binding affinity against human 5-Hydroxytryptamine 6 receptor expressed in HEK293 cells using [3H]LSD done for 90 minutes at pH 7.4 at room temperature";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";"";"";"";"11800.0"
"CHEMBL609993";"";"None";"439.46";"0";"4.16";"(R)-15o";"O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccc(OC(F)(F)F)cc1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"18.89";"0.38";"4.14";"9.97";"0";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";"";"5.0"
"CHEMBL1644978";"";"None";"538.00";"2";"7.92";"8a";"OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"Ki";"'='";"1671.0";"nM";"5.78";"";"";"UO_0000065";"10.74";"0.21";"-2.14";"24.61";"0";"CHEMBL4260801";"Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257579";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"1671.0"
"CHEMBL4243036";"";"None";"507.62";"1";"3.03";"40";"O=c1[nH]c2c(N3CCN(CC[C@H]4CCCN4S(=O)(=O)c4cncc5ccccc45)CC3)cccc2o1";"Ki";"'='";"1810.0";"nM";"5.74";"";"";"UO_0000065";"11.31";"0.22";"2.71";"5.59";"0";"CHEMBL4229835";"Displacement of [3H]-LSD from human 5-HT6R expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229332";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"1810.0"
"CHEMBL4239823";"";"None";"506.70";"1";"4.81";"62";"O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCN(c2cccc3sccc23)CC1";"Ki";"'='";"116.0";"nM";"6.94";"";"";"UO_0000065";"13.69";"0.27";"2.13";"12.22";"0";"CHEMBL4229954";"Displacement of [3H]LSD from recombinant human 5-HT6R after 120 mins by scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229332";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"116.0"
"CHEMBL370935";"";"None";"326.42";"0";"2.83";"14k";"Cc1ccc(S(=O)(=O)n2c3c(c4ccccc42)CCNC3)cc1";"Ki";"'='";"271.3";"nM";"6.57";"";"";"UO_0000065";"20.12";"0.39";"3.74";"12.85";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"271.3"
"CHEMBL76237";"";"None";"358.46";"0";"2.99";"5";"COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1";"Ki";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"24.10";"0.47";"5.65";"16.76";"1";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"2.3"
"CHEMBL85";"RISPERIDONE";"4.0";"410.49";"0";"3.59";"Risperidone";"Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2";"Ki";"'='";"1107.0";"nM";"5.96";"";"";"UO_0000065";"14.51";"0.27";"2.37";"9.28";"0";"CHEMBL4229835";"Displacement of [3H]-LSD from human 5-HT6R expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229332";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"1107.0"
"CHEMBL249231";"";"None";"330.36";"0";"2.76";"table 1, R5C4";"O=[N+]([O-])c1ccc(N2CCNCC2)cc1NCc1ccc(F)cc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL924411";"Displacement of [3H]LSD from 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140533";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";""
"CHEMBL399478";"";"None";"360.85";"0";"3.61";"table 1, R4C3";"CN1CCN(c2ccc([N+](=O)[O-])c(NCc3ccc(Cl)cc3)c2)CC1";"Ki";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"20.03";"0.39";"3.62";"11.73";"0";"CHEMBL924411";"Displacement of [3H]LSD from 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140533";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"59.0"
"CHEMBL428238";"";"None";"272.39";"0";"3.38";"8R";"CCc1[nH]c2ccc(OC)cc2c1C[C@H]1CCCN1C";"Ki";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"32.10";"0.60";"5.36";"30.94";"0";"CHEMBL944975";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140744";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307715";"";"";"";"1.8"
"CHEMBL252774";"";"None";"330.45";"0";"2.91";"7S";"CN(C)[C@H]1CCc2c(cccc2NS(=O)(=O)c2ccccc2)C1";"Ki";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"21.32";"0.42";"4.14";"14.26";"0";"CHEMBL944975";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140744";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307715";"";"";"";"90.0"
"CHEMBL372033";"";"None";"445.01";"1";"5.52";"9x";"Cc1c(S(=O)(=O)n2cc(C3CCCNC3)c3ccccc32)sc2ccc(Cl)cc12";"Ki";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"16.53";"0.35";"1.84";"14.40";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"44.0"
"CHEMBL4455845";"";"None";"520.53";"1";"5.38";"5b";"Cl.O=S1(=O)c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccccc2Cl)CC1";"Ki";"'='";"507.0";"nM";"6.29";"";"";"UO_0000065";"13.00";"0.26";"0.91";"14.35";"0";"CHEMBL4390422";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta plate reader method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387769";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307715";"";"";"";"507.0"
"CHEMBL184652";"";"None";"364.47";"0";"3.85";"8u";"CNCCn1cc(S(=O)(=O)c2cccc3ccccc23)c2ccccc21";"Ki";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"22.62";"0.43";"4.39";"16.13";"0";"CHEMBL829617";"Binding affinity against human 5-hydroxytryptamine 6 receptor transfected in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138014";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308376";"";"";"";"5.7"
"CHEMBL4592256";"";"None";"279.26";"0";"4.07";"22";"CCn1cncc1-c1c[nH]c2ccc(C(F)(F)F)cc12";"Ki";"'='";"1380.0";"nM";"5.86";"";"";"UO_0000065";"20.98";"0.40";"1.79";"17.44";"0";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";"";"";"";"1380.0"
"CHEMBL4516621";"";"None";"233.22";"0";"2.85";"28";"Cn1cncc1-c1c[nH]c2ccc(F)c(F)c12";"Ki";"'='";"603.0";"nM";"6.22";"";"";"UO_0000065";"26.67";"0.50";"3.37";"18.51";"0";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";"";"";"";"603.0"
"CHEMBL94988";"";"None";"513.09";"2";"5.50";"6v";"Cc1c(S(=O)(=O)Nc2ccc3nccc(N4CCN5CCC[C@H]5C4)c3c2)sc2ccc(Cl)cc12";"Ki";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"16.96";"0.35";"3.20";"13.27";"0";"CHEMBL619951";"Binding affinity against human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134724";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"-8.7"
"CHEMBL247121";"";"None";"404.51";"0";"3.66";"20";"CC1(C)CN(S(=O)(=O)c2ccccc2)c2cc(F)cc(C3CCNCC3)c2O1";"Ki";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"20.77";"0.41";"4.74";"14.32";"0";"CHEMBL886472";"Displacement of [3H]LSD from human recombinant 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139970";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"-8.4"
"CHEMBL728";"PROCHLORPERAZINE";"4.0";"373.95";"0";"4.58";"PROCHLORPERAZINE";"CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1";"Ki";"'='";"124.0";"nM";"6.91";"";"";"UO_0000065";"18.47";"0.38";"2.33";"71.06";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";"0.124"
"CHEMBL520343";"";"None";"408.48";"0";"2.97";"6d";"CNCCC(=O)Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"21.84";"0.42";"5.95";"9.58";"0";"CHEMBL1010577";"Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in human HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138452";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308376";"";"";"";"1.2"
"CHEMBL482989";"";"None";"384.83";"1";"5.19";"rac-13q";"Cc1c(C2CCNCC2)ccnc1OC(c1cccc(Cl)c1)C(F)(F)F";"Ki";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"22.40";"0.45";"3.43";"25.24";"0";"CHEMBL994692";"Displacement of [3H]LSD from human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138454";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"2.4"
"CHEMBL482937";"";"None";"315.84";"0";"4.69";"17a";"Cc1c(COc2cccc(Cl)c2)cccc1C1CCNCC1";"Ki";"'='";"3.5";"nM";"8.46";"";"";"UO_0000065";"26.77";"0.52";"3.77";"39.77";"0";"CHEMBL994692";"Displacement of [3H]LSD from human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138454";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"3.5"
"CHEMBL474088";"";"None";"318.37";"0";"3.71";"13h";"Cc1c(C2CCNCC2)ccnc1OCc1ccc(F)cc1F";"Ki";"'='";"239.0";"nM";"6.62";"";"";"UO_0000065";"20.80";"0.39";"2.91";"19.39";"0";"CHEMBL994692";"Displacement of [3H]LSD from human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138454";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"239.0"
"CHEMBL4517552";"";"None";"290.35";"0";"1.70";"14";"CCn1cncc1-c1c[nH]c2ccc(S(N)(=O)=O)cc12";"Ki";"'='";"7271.0";"nM";"5.14";"";"";"UO_0000065";"17.70";"0.35";"3.44";"5.48";"0";"CHEMBL4369112";"Displacement of [3H]-LSD from recombinant human 5HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4368858";"1";"Scientific Literature";"Medchemcomm";"2018";"CHEMBL3307715";"";"";"";"7271.0"
"CHEMBL4544262";"";"None";"357.48";"0";"2.19";"8b";"CN1CCN(c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)CC1";"Ki";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"17.78";"0.35";"4.17";"14.49";"0";"CHEMBL4479921";"Displacement of [3H]LSD from human recombinant 5-HT6 receptor expressed in CHO-K1 cells incubated for 3 hrs by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4477255";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307512";"";"";"";"440.0"
"CHEMBL521589";"BAMBUTEROL";"3.0";"367.45";"0";"2.23";"BAMBUTEROL";"CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL942";"BISACODYL";"4.0";"361.40";"0";"4.11";"BISACODYL";"CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL126263";"";"None";"398.53";"0";"3.92";"29";"COc1ccc2c(c1)c(CCN1CCCCC1)cn2S(=O)(=O)c1ccccc1";"Ki";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"16.20";"0.31";"2.54";"12.53";"0";"CHEMBL618094";"Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308376";"";"";"";"350.0"
"CHEMBL4469539";"";"None";"486.57";"0";"4.73";"5.3f";"O=C1c2cccc3cccc(c23)C(=O)N1CCCCCCN1CCN(c2ccccc2[N+](=O)[O-])CC1";"Ki";"'='";"1410.0";"nM";"5.85";"";"";"UO_0000065";"12.02";"0.22";"1.12";"6.73";"0";"CHEMBL4390412";"Displacement of [3H]-LSD from recombinant human 5HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387768";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307715";"";"";"";"1410.0"
"CHEMBL76466";"";"None";"388.49";"0";"3.00";"24";"COc1ccc(S(=O)(=O)n2cc(CCN(C)C)c3cc(OC)ccc32)cc1";"Ki";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"19.52";"0.38";"4.59";"12.48";"0";"CHEMBL618094";"Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308376";"";"";"";"26.0"
"CHEMBL4763622";"";"None";"300.38";"0";"2.94";"4e";"CN(C)c1ccc2c(ccn2S(=O)(=O)c2ccccc2)c1";"Ki";"'='";"82.0";"nM";"7.09";"";"";"UO_0000065";"23.59";"0.46";"4.15";"16.75";"0";"CHEMBL4735849";"Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732129";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"Dose = 10.0 microM | TIME = 1.0 hr";"BINDING AGENT";"";"82.0"
"CHEMBL4751913";"";"None";"307.42";"0";"2.29";"3j";"CN(C)c1cccc2c1ccn2S(=O)(=O)N1CCCCC1";"Ki";"'='";"39070.0";"nM";"4.41";"";"";"UO_0000065";"14.34";"0.29";"2.12";"9.68";"0";"CHEMBL4735849";"Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732129";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"Dose = 10.0 microM | TIME = 1.0 hr";"BINDING AGENT";"";"39070.0"
"CHEMBL4795207";"";"None";"334.40";"0";"3.94";"5g";"O=S(=O)(c1ccccc1)n1ccc2ccc(-c3ccncc3)cc21";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"22.19";"0.42";"3.48";"14.28";"0";"CHEMBL4735849";"Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732129";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"Dose = 10.0 microM | TIME = 1.0 hr";"BINDING AGENT";"";"38.0"
"CHEMBL596199";"";"None";"423.46";"0";"4.28";"(R)-5b";"O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccc(C(F)(F)F)cc1";"Ki";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"22.19";"0.44";"5.12";"12.70";"0";"CHEMBL1071160";"Binding affinity to 5HT6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152611";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"0.4"
